date,K1,K2,K3,K4,K5,K6,Tfwd,Tret,Pfwd,Pret,Pump1,Pump2,Pump3,Pump4,Pump5,Pump6,Pump3.1,Pump6.1,Pboil,Tboil,Vfwd
16.02.2019 00:00,1,1,1,1,,,80,52,7.6,3.1,1,1,1,1,,1,,,5.9,61,1640
16.02.2019 02:00,1,1,1,1,,,79,53,7.6,3.3,1,1,1,1,,1,,,5.9,61,1660
16.02.2019 04:00,1,1,1,1,,,79,54,7.6,3,1,1,1,1,,1,,,5.9,62,1650
16.02.2019 06:00,1,1,1,1,,,79,54,7.6,3,1,1,1,1,,1,,,5.9,62,1690
16.02.2019 08:00,1,1,1,1,,,79,55,7.6,3.1,1,1,1,1,,1,,,5.9,62,1700
16.02.2019 10:00,1,1,1,1,,,79,53,7.6,3,1,1,1,1,,1,,,5.9,61,1718
16.02.2019 12:00,1,1,1,1,,,79,52,7.6,3,1,1,1,1,,1,,,5.9,61,1801
16.02.2019 14:00,1,1,1,1,,,79,52,7.6,3.3,1,1,1,1,,1,,,5.9,61,1500
16.02.2019 16:00,1,1,1,1,,,79,52,7.6,3.3,1,1,1,1,,1,,,5.9,61,1508
16.02.2019 18:00,1,1,1,1,,,79,53,7.6,3.5,1,1,1,1,,1,,,5.9,61,1548
16.02.2019 20:00,1,1,1,1,,,79,52,7.6,3,1,1,1,1,,1,,,5.8,60,1638
16.02.2019 22:00,1,1,1,1,,,79,52,7.6,3.2,1,1,1,1,,1,,,5.9,60,1668
17.02.2019 00:00,1,1,1,1,,,78,53,7.6,3.4,1,1,1,1,,1,,,5.9,61,1616
17.02.2019 02:00,1,1,1,1,,,78,53,7.6,3.5,1,1,1,1,,1,,,5.9,61,1644
17.02.2019 04:00,1,1,1,1,,,78,54,7.6,3.7,1,1,1,1,,1,,,5.9,62,1652
17.02.2019 06:00,1,1,1,1,,,78,55,7.6,3.7,1,1,1,1,,1,,,5.9,62,1573
17.02.2019 08:00,1,1,1,1,,,79,55,7.6,3.2,1,1,1,1,,1,,,5.9,62,1640
17.02.2019 10:00,1,1,1,1,,,78,53,7.6,3,1,1,1,1,,1,,,5.9,61,1650
17.02.2019 12:00,1,1,1,1,,,79,52,7.6,3.2,1,1,1,1,,1,,,5.9,61,1610
17.02.2019 14:00,1,1,1,1,,,79,52,7.6,3.3,1,1,1,1,,1,,,5.9,61,1500
17.02.2019 16:00,1,1,1,1,,,79,52,7.5,3.2,1,1,1,1,,1,,,5.9,60,1530
17.02.2019 18:00,1,1,1,1,,,79,52,7.6,3.5,1,1,1,1,,1,,,5.9,59,1700
17.02.2019 20:00,1,1,1,1,,,79,51,7.5,3,1,1,1,1,,1,,,5.9,59,1806
17.02.2019 22:00,1,1,1,1,,,78,51,7.5,3.1,1,1,1,1,,1,,,5.9,58,1901
18.02.2019 00:00,1,1,1,1,,,78,52,7.6,3.7,1,1,1,1,,1,,,6,60,1752
18.02.2019 02:00,1,1,1,1,,,78,55,7.6,3.4,1,1,1,1,,1,,,6,62,1781
18.02.2019 04:00,1,1,1,1,,,78,56,7.6,3,1,1,1,1,,1,,,5.9,62,1840
18.02.2019 06:00,1,1,1,1,,,78,55,7.5,3.1,1,1,1,1,,1,,,5.9,61,1968
18.02.2019 08:00,1,1,1,1,,,78,54,7.6,3,1,1,1,1,,1,,,5.9,60,2070
18.02.2019 10:00,1,1,1,1,,,78,54,7.6,3.5,1,1,1,1,,1,,,5.9,60,2000
18.02.2019 12:00,1,1,1,1,,,79,54,7.5,3.2,1,1,1,1,,1,,,5.9,61,1900
18.02.2019 14:00,1,1,1,1,,,79,55,7.5,3.3,1,1,1,1,,1,,,5.9,61,1850
18.02.2019 16:00,1,1,1,1,,,78,54,7.5,3.1,1,1,1,1,,1,,,5.9,61,1900
18.02.2019 18:00,1,1,1,1,,,79,54,7.5,3.3,1,1,1,1,,1,,,5.9,61,1950
18.02.2019 20:00,1,1,1,1,,,79,54,7.5,3,1,1,1,1,,1,,,5.9,60,2063
18.02.2019 22:00,1,1,1,1,,,79,53,7.5,3.1,1,1,1,1,,1,,,5.9,59,2200
19.02.2019 00:00,1,1,1,1,,,79,55,7.5,3.3,1,1,1,1,,1,,,5.9,61,2250
19.02.2019 02:00,1,1,1,1,,,80,57,7.5,3.4,1,1,1,1,,1,,,5.9,63,2220
19.02.2019 04:00,1,1,1,1,,,81,59,7.5,3.2,1,1,1,1,,1,,,5.9,64,2340
19.02.2019 06:00,1,1,1,1,,,80,59,7.5,3,1,1,1,1,,1,,,5.8,64,2300
19.02.2019 08:00,1,1,1,1,,,79,57,7.5,3.1,1,1,1,1,,1,1,,5.8,62,2388
19.02.2019 10:00,1,1,1,1,,,79,57,7.6,3,1,1,1,1,,1,1,,5.7,62,2142
19.02.2019 12:00,1,1,1,1,,,79,55,7.6,3,1,1,1,1,,1,1,,5.8,62,1600
19.02.2019 14:00,1,1,1,1,,,79,54,7.7,3.2,1,1,1,1,,1,1,,5.8,62,1652
19.02.2019 16:00,1,1,1,1,,,79,54,7.7,3,1,1,1,1,,1,1,,5.8,62,1609
19.02.2019 18:00,1,1,1,1,,,80,54,7.7,3.2,1,1,1,1,,1,1,,5.8,61,1700
19.02.2019 20:00,1,1,1,1,,,80,53,7.7,3.1,1,1,1,1,,1,1,,5.8,60,1200
19.02.2019 22:00,1,1,1,1,,,79,51,7.7,3,1,1,1,1,,1,1,,5.8,59,1900
20.02.2019 00:00,1,1,1,1,,,79,52,7.7,3.3,1,1,1,1,,1,1,,5.8,60,1830
20.02.2019 02:00,1,1,1,1,,,79,53,7.7,3.1,1,1,1,1,,1,1,,5.8,61,1800
20.02.2019 04:00,1,1,1,1,,,79,54,7.7,3.2,1,1,1,1,,1,1,,5.8,61,1750
20.02.2019 06:00,1,1,1,1,,,79,55,7.7,3,1,1,1,1,,1,1,,5.8,62,1800
20.02.2019 08:00,1,1,1,1,,,79,53,7.7,3.3,1,1,1,1,,1,,,5.8,61,1753
20.02.2019 10:00,1,1,1,1,,,79,54,7.7,3.2,1,1,1,1,,1,,,5.8,61,1693
20.02.2019 12:00,1,1,1,1,,,79,54,7.7,3,1,1,1,1,,1,,,5.8,61,1670
20.02.2019 14:00,1,1,1,1,,,79,54,7.7,3,1,1,1,1,,1,,,5.8,62,1547
20.02.2019 16:00,1,1,1,1,,,78,53,7.8,3.8,1,1,1,1,,1,,,5.8,60,1705
20.02.2019 18:00,1,1,1,1,,,79,54,7.7,3.7,1,1,1,1,,1,,,5.8,61,1669
20.02.2019 20:00,1,1,1,1,,,78,53,7.6,3,1,1,1,1,,1,,,5.8,60,1796
20.02.2019 22:00,1,1,1,1,,,77,53,7.7,3,1,1,1,1,,1,,,5.8,60,1794
21.02.2019 00:00,1,1,1,1,,,77,53,7.7,3.3,1,1,1,1,,1,,,5.8,60,1703
21.02.2019 02:00,1,1,1,1,,,77,54,7.6,3.1,1,1,1,1,,1,,,5.8,60,1749
21.02.2019 04:00,1,1,1,1,,,77,55,7.6,3,1,1,1,1,,1,,,5.8,61,1697
21.02.2019 06:00,1,1,1,1,,,77,55,7.7,3.2,1,1,1,1,,1,,,5.9,61,1841
21.02.2019 08:00,1,1,1,1,,,77,53,7.6,3.3,1,1,1,1,,1,,,5.8,60,1900
21.02.2019 10:00,1,1,1,1,,,79,54,7.7,3.7,1,1,1,1,,1,,,5.8,60,1928
21.02.2019 12:00,1,1,1,1,,,80,55,7.7,3.6,1,1,1,1,,1,,,5.7,61,1950
21.02.2019 14:00,1,1,1,1,,,78,56,7.7,3.4,1,1,1,1,,1,,,5.8,61,2000
21.02.2019 16:00,1,1,1,1,,,79,56,7.6,3.3,1,1,1,1,,1,,,5.8,62,2000
21.02.2019 18:00,1,1,1,1,,,80,56,7.6,3.5,1,1,1,1,,1,,,5.8,61,2200
21.02.2019 20:00,1,1,1,1,,,79,56,7.7,3,1,1,1,1,,1,,,5.7,61,2404
21.02.2019 22:00,1,1,1,1,,1,80,56,7.5,3.6,1,1,1,1,,1,,,5.8,61,2473
22.02.2019 00:00,1,1,1,1,,1,80,57,7.5,3.3,1,1,1,1,,1,,,5.7,62,2563
22.02.2019 02:00,1,1,1,1,,1,80,60,7.5,3.6,1,1,1,1,,1,,,5.8,64,2442
22.02.2019 04:00,1,1,1,1,,1,81,60,7.6,3.5,1,1,1,1,,1,,,5.9,65,2464
22.02.2019 06:00,1,1,1,1,,1,81,60,7.5,3.1,1,1,1,1,,1,,,5.8,65,2573
22.02.2019 08:00,1,1,1,1,,,81,59,7.5,3.3,1,1,1,1,,1,1,,5.8,63,2600
22.02.2019 10:00,1,1,1,1,,,81,59,7.5,3,1,1,1,1,,1,1,,5.8,64,2620
22.02.2019 12:00,1,1,1,1,,,82,59,7.4,3.4,1,1,1,1,,1,1,,5.8,64,2600
22.02.2019 14:00,1,1,1,1,,,82,59,7.4,3.3,1,1,1,1,,1,1,,5.8,64,2550
22.02.2019 16:00,1,1,1,1,,,82,59,7.4,3.1,1,1,1,1,,1,1,,5.8,64,2500
22.02.2019 18:00,1,1,1,1,,,82,59,7.5,3.3,1,1,1,1,,1,1,,5.8,64,2450
22.02.2019 20:00,1,1,1,1,,1,82,59,7.4,3,1,1,1,1,,1,1,,5.8,64,2560
22.02.2019 22:00,1,1,1,1,,1,82,58,7.5,3.2,1,1,1,1,,1,1,,5.8,63,2530
23.02.2019 00:00,1,1,1,1,,1,81,59,7.4,3,1,1,1,1,,1,1,,5.8,64,2560
23.02.2019 02:00,1,1,1,1,,1,81,60,7.4,3.3,1,1,1,1,,1,1,,5.8,64,2600
23.02.2019 04:00,1,1,1,1,,1,82,61,7.5,3,1,1,1,1,,1,1,,5.8,65,2700
23.02.2019 06:00,1,1,1,1,,1,82,61,7.5,3.5,1,1,1,1,,1,1,,5.8,65,2630
23.02.2019 08:00,1,1,1,1,,1,82,60,7.4,3.3,1,1,1,1,,1,1,,5.7,65,2762
23.02.2019 10:00,1,1,1,1,,1,83,58,7.5,3.2,1,1,1,1,,1,1,,5.7,64,2640
23.02.2019 12:00,1,1,1,1,,1,83,58,7.5,3,1,1,1,1,,1,1,,5.8,64,2400
23.02.2019 14:00,1,1,1,1,,1,82,57,7.6,3,1,1,1,1,,1,1,,5.8,63,2025
23.02.2019 16:00,1,1,1,1,,,79,57,7.5,3,1,1,1,1,,1,1,,5.8,60,2169
23.02.2019 18:00,1,1,1,1,,,79,56,7.6,3.1,1,1,1,1,,1,1,,5.8,59,2318
23.02.2019 20:00,1,1,1,1,,,79,56,7.5,3,1,1,1,1,,1,,,5.8,59,2450
23.02.2019 22:00,1,1,1,1,,,79,56,7.5,3.1,1,1,1,1,,1,,,5.8,59,2540
24.02.2019 00:00,1,1,1,1,,,79,57,7.5,3.7,1,1,1,1,,1,,,5.8,59,2350
24.02.2019 02:00,1,1,1,1,,,79,58,7.5,3.2,1,1,1,1,,1,,,5.8,60,2300
24.02.2019 04:00,1,1,1,1,,,79,58,7.5,3,1,1,1,1,,1,,,5.8,60,2320
24.02.2019 06:00,1,1,1,1,,,79,58,7.5,3,1,1,1,1,,1,,,5.8,61,2270
24.02.2019 08:00,1,1,1,1,,,79,58,7.5,3,1,1,1,1,,1,,,5.7,60,2293
24.02.2019 10:00,1,1,1,1,,,79,56,7.5,3,1,1,1,1,,1,,,5.8,59,2140
24.02.2019 12:00,1,1,1,1,,,79,55,7.7,3,1,1,1,1,,1,,,5.8,58,2012
24.02.2019 14:00,1,1,1,1,,,79,55,7.6,3,1,1,1,1,,1,,,5.8,58,1936
24.02.2019 16:00,1,1,1,1,,,79,55,7.6,3.1,1,1,1,1,,1,,,5.8,58,1925
24.02.2019 18:00,1,1,1,1,,,79,54,7.6,3.4,1,1,1,1,,1,,,5.8,58,1903
24.02.2019 20:00,1,1,1,1,,,79,53,7.6,3.2,1,1,1,1,,1,,,5.8,58,1993
24.02.2019 22:00,1,1,1,1,,,79,53,7.6,3,1,1,1,1,,1,,,5.7,59,1938
25.02.2019 00:00,1,1,1,1,,,79,54,7.6,3.1,1,1,1,1,,1,,,5.7,60,1788
25.02.2019 02:00,1,1,1,1,,,79,54,7.6,3,1,1,1,1,,1,,,5.7,60,1850
25.02.2019 04:00,1,1,1,1,,,78,55,7.7,3.2,1,1,1,1,,1,,,5.7,62,1808
25.02.2019 06:00,1,1,1,1,,,78,55,7.7,3,1,1,1,1,,1,,,5.8,61,1875
25.02.2019 08:00,1,1,1,1,,,78,54,7.7,3,1,1,1,1,,1,,,5.8,60,1852
25.02.2019 10:00,1,1,1,1,,,79,54,7.7,3.2,1,1,1,1,,1,,,5.8,61,1760
25.02.2019 12:00,1,1,1,1,,,78,54,7.7,3.1,1,1,1,1,,1,,,5.8,60,1720
25.02.2019 14:00,1,1,1,1,,,78,54,7.7,3,1,1,1,1,,1,,,5.8,60,1720
25.02.2019 16:00,1,1,1,1,,,79,55,7.7,3.1,1,1,1,1,,1,,,5.8,61,1700
25.02.2019 18:00,1,1,1,1,,,79,54,7.7,3.4,1,1,1,1,,1,,,5.8,60,1740
25.02.2019 20:00,1,1,1,1,,,79,53,7.7,3.2,1,1,1,1,,1,,,5.8,59,1778
25.02.2019 22:00,1,1,1,1,,,79,53,7.6,2.9,1,1,1,1,,1,,,5.8,58,1831
26.02.2019 00:00,1,1,1,1,,,78,53,7.6,3.4,1,1,1,1,,1,,,5.8,59,1759
26.02.2019 02:00,1,1,1,1,,,78,55,7.7,3.6,1,1,1,1,,1,,,5.8,60,1705
26.02.2019 04:00,1,1,1,1,,,78,56,7.7,3.7,1,1,1,1,,1,,,5.8,61,1667
26.02.2019 06:00,1,1,1,1,,,78,56,7.7,3.6,1,1,1,1,,1,,,5.8,60,1869
26.02.2019 08:00,1,1,1,1,,,78,53,7.7,3.5,1,1,1,1,,1,,,5.8,59,1750
26.02.2019 10:00,1,1,1,1,,,79,54,7.7,3.6,1,1,1,1,,1,,,5.8,60,1700
26.02.2019 12:00,1,1,1,1,,,79,54,7.7,3.3,1,1,1,1,,1,,,5.8,60,1730
26.02.2019 14:00,1,1,1,1,,,79,54,7.7,3,1,1,1,1,,1,,,5.8,60,1700
26.02.2019 16:00,1,1,1,1,,,79,54,7.8,3,1,1,1,1,,1,,,5.8,60,1690
26.02.2019 18:00,1,1,1,1,,,79,54,7.8,3.3,1,1,1,1,,1,,,5.8,60,1730
26.02.2019 20:00,1,1,1,1,,,78,54,7.6,3,1,1,1,1,,1,,,5.8,59,1829
26.02.2019 22:00,1,1,1,1,,,78,52,7.6,3,1,1,1,1,,1,,,5.8,58,1920
27.02.2019 00:00,1,1,1,1,,,78,53,7.6,3.4,1,1,1,1,,1,,,5.8,59,1860
27.02.2019 02:00,1,1,1,1,,,78,55,7.6,3.1,1,1,1,1,,1,,,5.8,60,1860
27.02.2019 04:00,1,1,1,1,,,79,56,7.6,3.5,1,1,1,1,,1,,,5.8,61,1830
27.02.2019 06:00,1,1,1,1,,,78,56,7.6,3,1,1,1,1,,1,,,5.8,60,2100
27.02.2019 08:00,1,1,1,1,,,79,56,7.6,3.5,1,1,1,1,,1,,,5.8,60,2300
27.02.2019 10:00,1,1,1,1,,,79,56,7.6,3.5,1,1,1,1,,1,,,5.8,61,1984
27.02.2019 12:00,1,1,1,1,,,79,56,7.6,3.6,1,1,1,1,,1,,,5.8,62,2867
27.02.2019 14:00,1,1,1,1,,,79,56,7.6,3.4,1,1,1,1,,1,,,5.8,62,2200
27.02.2019 16:00,1,1,1,1,,,79,55,7.6,3.4,1,1,1,1,,1,,,5.8,61,1950
27.02.2019 18:00,1,1,1,1,,,79,55,7.6,3.2,1,1,1,1,,1,,,5.8,61,1987
27.02.2019 20:00,1,1,1,1,,,79,55,7.6,3.1,1,1,1,1,,1,,,5.8,61,2062
27.02.2019 22:00,1,1,1,1,,,79,55,7.6,3,1,1,1,1,,1,,,5.8,61,2100
28.02.2019 00:00,1,1,1,1,,,79,54,7.7,3.6,1,1,1,1,,1,,,5.8,60,1900
28.02.2019 02:00,1,1,1,1,,,79,55,7.6,3.2,1,1,1,1,,1,,,5.8,61,1950
28.02.2019 04:00,1,1,1,1,,,79,55,7.6,3.3,1,1,1,1,,1,,,5.8,61,1900
28.02.2019 06:00,1,1,1,1,,,79,56,7.7,3,1,1,1,1,,1,,,5.8,62,1920
28.02.2019 08:00,1,1,1,1,,,79,55,7.7,3.4,1,1,1,1,,1,,,5.8,61,1888
28.02.2019 10:00,1,1,1,1,,,79,55,7.6,3.8,1,1,1,1,,1,,,5.8,62,1810
28.02.2019 12:00,1,1,1,1,,,79,56,7.7,3,1,1,1,1,,1,,,5.8,62,1806
28.02.2019 14:00,1,1,1,1,,,79,56,7.7,3.1,1,1,1,1,,1,,,5.8,62,1700
28.02.2019 16:00,1,1,1,1,,,79,55,7.7,3,1,1,1,1,,1,,,5.8,62,1755
28.02.2019 18:00,1,1,1,1,,,79,55,7.6,3,1,1,1,1,,1,,,5.8,62,1735
28.02.2019 20:00,1,1,1,1,,,79,54,7.7,3.1,1,1,1,1,,1,,,5.8,61,1800
28.02.2019 22:00,1,1,1,1,,,78,55,7.7,3.1,1,1,1,1,,1,,,5.8,61,1763
01.03.2019 00:00,1,1,1,1,,,78,55,7.6,3,1,1,1,1,,1,,,5.7,62,1795
01.03.2019 02:00,1,1,1,1,,,77,56,7.7,3.1,1,1,1,1,,1,,,5.8,61,1804
01.03.2019 04:00,1,1,1,1,,,77,56,7.6,3,1,1,1,1,,1,,,5.8,62,1750
01.03.2019 06:00,1,1,1,1,,,77,55,7.7,3,1,1,1,1,,1,,,5.8,61,1936
01.03.2019 08:00,1,1,1,1,,,78,54,7.7,3.2,1,1,1,1,,1,,,5.8,60,1900
01.03.2019 10:00,1,1,1,1,,,78,54,7.7,3.5,1,1,1,1,,1,,,5.8,60,1840
01.03.2019 12:00,1,1,1,1,,,78,55,7.6,3.1,1,1,1,1,,1,,,5.8,61,1760
01.03.2019 14:00,1,1,1,1,,,78,55,7.7,3,1,1,1,1,,1,,,5.8,61,1730
01.03.2019 16:00,1,1,1,1,,,77,54,7.8,3.3,1,1,1,1,,1,,,5.8,60,1820
01.03.2019 18:00,1,1,1,1,,,78,54,7.7,3.4,1,1,1,1,,1,,,5.9,60,1790
01.03.2019 20:00,1,1,1,1,,,78,54,7.6,3,1,1,1,1,,1,,,5.8,60,2046
01.03.2019 22:00,1,1,1,1,,,78,54,7.6,3.5,1,1,1,1,,1,,,5.8,59,2173
02.03.2019 00:00,1,1,1,1,,,78,56,7.6,3.5,1,1,1,1,,1,,,5.8,61,2259
02.03.2019 02:00,1,1,1,1,,,80,58,7.6,3.5,1,1,1,1,,1,,,5.8,62,2271
02.03.2019 04:00,1,1,1,1,,,80,60,7.5,3.2,1,1,1,1,,1,,,5.8,64,2377
02.03.2019 06:00,1,1,1,1,,,82,61,7.6,3.3,1,1,1,1,,1,,,5.7,65,2470
02.03.2019 08:00,1,1,1,1,,1,83,60,7.5,3.4,1,1,1,1,,1,1,,5.8,65,2520
02.03.2019 10:00,1,1,1,1,,1,83,58,7.5,2.9,1,1,1,1,,1,1,,5.8,65,2380
02.03.2019 12:00,1,1,1,1,,,83,58,7.6,3,1,1,1,1,,1,1,,5.8,65,2150
02.03.2019 14:00,1,1,1,1,,,83,57,7.6,3,1,1,1,1,,1,1,,5.8,65,2000
02.03.2019 16:00,1,1,1,1,,,82,56,7.6,3,1,1,1,1,,1,1,,5.8,64,2000
02.03.2019 18:00,1,1,1,1,,,82,56,7.6,3.2,1,1,1,1,,1,1,,5.8,63,2050
02.03.2019 20:00,1,1,1,1,,,82,56,7.6,3.3,1,1,1,1,,1,1,,5.8,63,2075
02.03.2019 22:00,1,1,1,1,,,82,56,7.5,3,1,1,1,1,,1,1,,5.8,63,2195
03.03.2019 00:00,1,1,1,1,,,81,57,7.7,3.8,1,1,1,1,,1,1,,5.8,63,2290
03.03.2019 02:00,1,1,1,1,,,81,58,7.6,3.6,1,1,1,1,,1,1,,5.8,64,2170
03.03.2019 04:00,1,1,1,1,,,81,59,7.7,3.7,1,1,1,1,,1,1,,5.8,64,2210
03.03.2019 06:00,1,1,1,1,,,81,59,7.6,3.4,1,1,1,1,,1,1,,5.8,64,2270
03.03.2019 08:00,1,1,1,1,,,81,59,7.6,3.1,1,1,1,1,,1,1,,5.8,64,2375
03.03.2019 10:00,1,1,1,1,,,81,58,7.6,3.1,1,1,1,1,,1,1,,5.8,63,2223
03.03.2019 12:00,1,1,1,1,,,81,56,7.6,3.3,1,1,1,1,,1,1,,5.8,63,2100
03.03.2019 14:00,1,1,1,1,,,81,56,7.5,3.1,1,1,1,1,,1,1,,5.8,62,1900
03.03.2019 16:00,1,1,1,1,,,81,55,7.6,3.1,1,1,1,1,,1,1,,5.8,63,1838
03.03.2019 18:00,1,1,1,1,,,81,54,7.6,3,1,1,1,1,,1,1,,5.8,62,1847
03.03.2019 20:00,1,1,1,1,,,81,53,7.6,3,1,1,1,1,,1,1,,5.8,61,1950
03.03.2019 22:00,1,1,1,1,,,81,53,7.6,3,1,1,1,1,,1,1,,5.8,60,2005
04.03.2019 00:00,1,1,1,1,,,81,54,7.6,3.5,1,1,1,1,,1,1,,5.8,61,2000
04.03.2019 02:00,1,1,1,1,,,81,55,7.6,3.2,1,1,1,1,,1,1,,5.8,62,2040
04.03.2019 04:00,1,1,1,1,,,81,57,7.6,3,1,1,1,1,,1,1,,5.8,63,2050
04.03.2019 06:00,1,1,1,1,,,81,58,7.6,3.3,1,1,1,1,,1,1,,5.8,64,2100
04.03.2019 08:00,1,1,1,1,,,81,56,7.5,3.5,1,1,1,1,,1,,,5.7,62,2168
04.03.2019 10:00,1,1,1,1,,,82,56,7.6,3.7,1,1,1,1,,1,,,5.8,64,1885
04.03.2019 12:00,1,1,1,1,,,79,55,7.7,3,1,1,1,1,,1,,,5.8,62,1774
04.03.2019 14:00,1,1,1,1,,,78,55,7.7,3,1,1,1,1,,1,,,5.8,61,1893
04.03.2019 16:00,1,1,1,1,,,77,55,7.6,3.1,1,1,1,1,,1,,,5.8,61,1876
04.03.2019 18:00,1,1,1,1,,,78,54,7.7,3.5,1,1,1,1,,1,,,5.7,60,1812
04.03.2019 20:00,1,1,1,1,,,79,53,7.6,3,1,1,1,1,,1,,,5.8,60,1937
04.03.2019 22:00,1,1,1,1,,,78,53,7.6,3.5,1,1,1,1,,1,,,5.8,61,1888
05.03.2019 00:00,1,1,1,1,,,78,53,7.7,3.4,1,1,1,1,,1,,,5.8,60,1741
05.03.2019 02:00,1,1,1,1,,,78,53,7.6,3.4,1,1,1,1,,1,,,5.8,61,1610
05.03.2019 04:00,1,1,1,1,,,78,54,7.7,3.7,1,1,1,1,,1,,,5.8,61,1632
05.03.2019 06:00,1,1,1,1,,,78,54,7.7,3,1,1,1,1,,1,,,5.8,61,1734
05.03.2019 08:00,1,1,1,1,,,78,53,7.7,3.4,1,1,1,1,,1,,,5.9,60,1700
05.03.2019 10:00,1,1,1,1,,,79,53,7.7,3.5,1,1,1,1,,1,,,5.8,61,1600
05.03.2019 12:00,1,1,1,1,,,79,53,7.7,3.3,1,1,1,1,,1,,,5.8,61,1540
05.03.2019 14:00,1,1,1,1,,,79,53,7.7,3.1,1,1,1,1,,1,,,5.8,61,1510
05.03.2019 16:00,1,1,1,1,,,79,53,7.7,3.2,1,1,1,1,,1,,,5.8,61,1500
05.03.2019 18:00,1,1,1,1,,,78,53,7.7,3.2,1,1,1,1,,1,,,5.8,61,1510
05.03.2019 20:00,1,1,1,1,,,79,53,7.7,3,1,1,1,1,,1,,,5.8,61,1584
05.03.2019 22:00,1,1,1,1,,,78,51,7.7,2.9,1,1,1,1,,1,,,5.9,59,1720
06.03.2019 00:00,1,1,1,1,,,78,52,7.7,3.6,1,1,1,1,,1,,,5.9,60,1517
06.03.2019 02:00,1,1,1,1,,,78,54,7.8,3.5,1,1,1,1,,1,,,5.8,62,1468
06.03.2019 04:00,1,1,1,1,,,78,54,7.7,3.8,1,1,1,1,,1,,,5.8,62,1408
06.03.2019 06:00,1,1,1,1,,,78,54,7.6,3,1,1,1,1,,1,,,5.8,61,1633
06.03.2019 08:00,1,1,1,1,,,77,51,7.6,3,1,1,1,1,,1,,,5.8,59,1900
06.03.2019 10:00,1,1,1,1,,,79,53,7.6,3.5,1,1,1,1,,1,,,5.8,59,2070
06.03.2019 12:00,1,1,1,1,,,80,55,7.6,3.6,1,1,1,1,,1,,,5.8,61,2000
06.03.2019 14:00,1,1,1,1,,,80,55,7.6,3.2,1,1,1,1,,1,,,5.8,61,2060
06.03.2019 16:00,1,1,1,1,,,80,56,7.6,3.5,1,1,1,1,,1,,,5.8,62,2000
06.03.2019 18:00,1,1,1,1,,,81,56,7.7,3.7,1,1,1,1,,1,,,5.8,62,2050
06.03.2019 20:00,1,1,1,1,,,81,56,7.5,3.1,1,1,1,1,,1,,,5.8,61,2210
06.03.2019 22:00,1,1,1,1,,,81,55,7.5,3.2,1,1,1,1,,1,,,5.8,61,2270
07.03.2019 00:00,1,1,1,1,,,81,55,7.6,3.3,1,1,1,1,,1,,,5.8,61,2290
07.03.2019 02:00,1,1,1,1,,,81,57,7.6,3.4,1,1,1,1,,1,,,5.8,62,2200
07.03.2019 04:00,1,1,1,1,,,81,58,7.6,3.4,1,1,1,1,,1,,,5.8,63,2200
07.03.2019 06:00,1,1,1,1,,,81,59,7.5,3.2,1,1,1,1,,1,,,5.8,63,2450
07.03.2019 08:00,1,1,1,1,,,81,58,7.6,3.7,1,1,1,1,,1,,,5.8,63,2413
07.03.2019 10:00,1,1,1,1,,,81,57,7.6,3.2,1,1,1,1,,1,,,5.7,63,2200
07.03.2019 12:00,1,1,1,1,,,80,56,7.5,3,1,1,1,1,,1,,,5.8,62,1927
07.03.2019 14:00,1,1,1,1,,,81,55,7.5,3,1,1,1,1,,1,,,5.8,62,1857
07.03.2019 16:00,1,1,1,1,,,82,55,7.6,3.1,1,1,1,1,,1,,,5.8,62,1837
07.03.2019 18:00,1,1,1,1,,,80,54,7.6,3.3,1,1,1,1,,1,,,5.8,61,1950
07.03.2019 20:00,1,1,1,1,,,80,54,7.7,3.2,1,1,1,1,,1,,,5.8,61,2020
07.03.2019 22:00,1,1,1,1,,,79,54,7.6,3.3,1,1,1,1,,1,,,5.8,60,2120
08.03.2019 00:00,1,1,1,1,,,79,54,7.6,3.4,1,1,1,1,,1,,,5.8,60,2100
08.03.2019 02:00,1,1,1,1,,,79,55,7.6,3,1,1,1,1,,1,,,5.8,61,2040
08.03.2019 04:00,1,1,1,1,,,79,55,7.6,3.3,1,1,1,1,,1,,,5.8,62,2010
08.03.2019 06:00,1,1,1,1,,,79,56,7.6,3.1,1,1,1,1,,1,,,5.8,62,2000
08.03.2019 08:00,1,1,1,1,,,79,56,7.6,3,1,1,1,1,,1,,,5.9,62,1929
08.03.2019 10:00,1,1,1,1,,,79,54,7.6,3.1,1,1,1,1,,1,,,5.8,61,2022
08.03.2019 12:00,1,1,1,1,,,79,53,7.7,3.1,1,1,1,1,,1,,,5.8,61,1849
08.03.2019 14:00,1,1,1,1,,,80,53,7.7,3.4,1,1,1,1,,1,,,5.8,61,1664
08.03.2019 16:00,1,1,1,1,,,79,54,7.7,3.2,1,1,1,1,,1,,,5.8,62,1623
08.03.2019 18:00,1,1,1,1,,,79,53,7.7,3,1,1,1,1,,1,,,5.8,61,1776
08.03.2019 20:00,1,1,1,1,,,79,53,7.7,3.1,1,1,1,1,,1,,,5.8,61,1765
08.03.2019 22:00,1,1,1,1,,,79,53,7.7,3.1,1,1,1,1,,1,,,5.8,61,1700
09.03.2019 00:00,1,1,1,1,,,79,53,7.7,3.1,1,1,1,1,,1,,,5.8,61,1673
09.03.2019 02:00,1,1,1,1,,,78,54,7.7,3.4,1,1,1,1,,1,,,5.8,61,1588
